worker_id,platform,location,daily_earnings,weekly_earnings,monthly_earnings,working_hours,completed_orders,platform_rating,fuel_expenses,maintenance_cost,business_expenses,upi_transactions,cash_transactions,monthly_expenses,savings,average_bank_balance,loan_history,repayment_history,years_of_experience,days_active,weekend_income,festival_income,family_size,dependents,repayment_capability_score,risk_level,eligible_loan_amount,recommended_daily_repayment,default_probability
GIG-100104,Zepto,Pune,1102.0336954898576,7324.67,31496.08,55.2,496,3.62,7305.55,2588.72,9894.27,162,16,26582.100000000002,4206.87,7145.44,2,0.86,7.9,1460,3021.77,4171.55,5,3,65.2,MEDIUM,57000.0,354.67,0.1168
GIG-100105,Zepto,Delhi NCR,1560.990273568953,9311.52,40039.54,45.1,485,4.06,6196.21,3882.28,10078.49,108,15,32360.28,4148.76,8711.09,2,0.9,2.9,864,4363.55,10636.5,4,3,63.4,MEDIUM,72000.0,448.0,0.1273
GIG-100106,Urban Company,Mumbai,1535.3485264052101,9794.04,42114.37,46.3,405,3.7,6526.73,4567.68,11094.41,124,38,28226.32,11593.97,25485.75,0,1.0,4.0,1215,4084.15,9992.28,4,2,87.4,LOW,101000.0,628.44,0.0185
GIG-100107,Zomato,Hyderabad,1460.0389137437373,9683.8,41640.34,35.5,483,4.52,7164.53,4687.69,11852.22,68,2,33408.72,5961.14,10595.77,1,0.81,0.7,203,4398.88,10730.28,5,3,71.3,MEDIUM,75000.0,466.67,0.1192
GIG-100108,Swiggy,Pune,1068.3133511935437,7140.61,30704.62,51.7,504,3.62,9597.1,3013.16,12610.26,106,28,25696.190000000002,4165.8,9180.6,0,1.0,7.4,1460,3208.33,8013.33,2,0,71.5,MEDIUM,55000.0,342.22,0.061
GIG-100109,Swiggy,Chennai,1379.9796656797175,8127.94,34950.14,33.1,323,4.85,10151.37,3265.19,13416.560000000001,116,23,30832.4,3528.58,6927.75,0,1.0,4.0,1202,4132.42,3831.53,5,3,70.1,MEDIUM,63000.0,392.0,0.0651
GIG-100110,Zepto,Pune,1506.6574059128666,10068.26,43293.52,38.6,330,4.81,10146.03,3523.91,13669.94,127,30,33481.35,6150.06,15907.07,1,0.88,6.7,1460,4422.58,11509.9,5,3,80.4,LOW,104000.0,647.11,0.0353
GIG-100111,Uber,Hyderabad,744.9533929912002,4198.18,18052.17,52.3,579,4.5,5598.09,1589.53,7187.62,116,23,16861.75,836.28,2580.14,1,0.71,4.9,1460,2017.04,3565.91,3,1,46.1,HIGH,22000.0,136.89,0.2957
GIG-100112,Uber,Chennai,857.6526570441504,5030.04,21629.17,34.7,404,3.61,2628.65,1244.23,3872.88,117,28,11641.650000000001,5425.32,12734.05,0,1.0,3.0,895,2200.39,4397.52,4,3,76.1,LOW,52000.0,323.56,0.0473
GIG-100113,Urban Company,Chennai,1174.6188198831912,6987.56,30046.51,40.0,347,4.28,7825.67,3588.31,11413.98,65,9,22917.96,4347.65,10810.17,2,0.88,3.5,1033,3295.9,8258.12,6,4,69.5,MEDIUM,54000.0,336.0,0.1364
GIG-100114,Blinkit,Ahmedabad,910.1696874964215,5141.4,22108.02,47.2,572,4.11,3188.09,1625.29,4813.38,101,30,16702.95,2856.06,4856.59,1,0.81,6.7,1460,2463.89,4228.1,4,2,58.0,HIGH,27000.0,168.0,0.239
GIG-100115,Ola,Ahmedabad,1347.8750481397951,8944.24,38460.23,47.9,559,4.85,5126.32,3181.33,8307.65,116,6,23135.39,7734.18,19761.49,0,1.0,0.6,200,4015.56,4773.36,4,3,82.4,LOW,92000.0,572.44,0.0237
GIG-100116,Swiggy,Chennai,740.3137006759147,4485.49,19287.61,53.8,653,4.02,5358.04,1460.33,6818.37,132,23,17418.75,1549.23,5645.25,1,0.81,6.0,1460,2175.32,2991.05,3,1,54.0,HIGH,23000.0,143.11,0.2402
GIG-100117,Swiggy,Hyderabad,754.6248839911593,4572.79,19663.0,57.9,521,4.08,2966.99,826.55,3793.54,115,17,13850.29,4387.21,10316.57,1,0.88,5.8,1460,1897.18,5466.7,3,1,64.0,MEDIUM,35000.0,217.78,0.139
GIG-100118,Ola,Hyderabad,892.637509296487,4941.46,21248.28,39.5,431,4.13,2715.51,902.55,3618.0600000000004,132,22,13115.970000000001,4586.7,7147.82,3,0.73,3.9,1149,2503.28,6221.57,3,2,69.9,MEDIUM,38000.0,236.44,0.1365
GIG-100119,Zomato,Hyderabad,1183.851789127123,8025.59,34510.04,53.2,689,4.14,6802.01,2320.14,9122.15,167,27,25871.659999999996,4851.82,13994.0,1,0.79,2.9,870,3114.39,10084.77,5,4,64.2,MEDIUM,62000.0,385.78,0.0646
GIG-100120,Porter,Kolkata,882.7033406121094,5014.6,21562.78,30.2,346,4.27,4320.23,2576.92,6897.15,142,12,19189.629999999997,1778.35,5198.91,0,1.0,3.1,956,2432.06,4856.95,3,2,59.4,HIGH,26000.0,161.78,0.2213
GIG-100121,Zepto,Ahmedabad,1188.8088815231008,7882.94,33896.64,49.7,556,3.77,9451.81,2103.67,11555.48,131,24,30851.91,2672.11,5002.16,2,0.88,4.6,1375,2977.4,8748.79,4,3,56.0,HIGH,41000.0,255.11,0.1805
GIG-100122,Uber,Mumbai,805.0400934947704,5031.87,21637.04,47.9,524,4.16,6177.46,2188.85,8366.31,47,36,19041.64,2290.23,4583.18,0,1.0,6.2,1460,2489.56,6407.76,5,4,59.2,HIGH,26000.0,161.78,0.2825
GIG-100123,Zepto,Hyderabad,1916.6355414998552,10589.13,45533.26,47.5,644,4.6,11770.64,2311.03,14081.67,93,18,33426.43,7790.58,27353.45,0,1.0,3.9,1151,5331.07,10816.17,6,4,80.5,LOW,109000.0,678.22,0.0106
GIG-100124,Zomato,Hyderabad,1399.8159866189872,9070.05,39001.21,50.1,443,4.66,11278.54,3474.55,14753.09,141,8,29267.440000000002,6765.47,11461.54,0,1.0,6.0,1460,4220.64,9036.9,2,1,73.8,MEDIUM,70000.0,435.56,0.0689
GIG-100125,Porter,Bengaluru,1110.5667755235543,6219.09,26742.09,50.9,498,4.58,3477.68,1225.65,4703.33,146,18,16756.48,6172.27,12844.25,1,0.97,6.6,1460,3110.14,6923.61,6,4,75.6,LOW,64000.0,398.22,0.019
GIG-100126,Blinkit,Ahmedabad,400.0,2536.87,10908.54,46.5,471,4.29,2289.37,947.62,3236.99,128,33,8758.849999999999,1136.56,3644.43,2,0.87,5.3,1460,999.33,3029.65,5,3,48.4,HIGH,13000.0,80.89,0.228
GIG-100127,Porter,Bengaluru,841.4189959444225,4938.76,21236.67,53.1,583,3.67,5728.15,1389.03,7117.179999999999,148,14,14550.73,4709.92,7616.55,2,0.7,1.6,497,2109.49,4797.61,2,0,65.7,MEDIUM,38000.0,236.44,0.0853
GIG-100128,Porter,Chennai,796.5044245011849,4705.23,20232.49,35.2,459,4.2,6109.98,1420.03,7530.009999999999,95,0,19487.809999999998,500.0,1608.77,2,0.7,1.3,408,2414.32,5632.21,4,3,44.7,VERY HIGH,12000.0,74.67,0.3668
GIG-100129,Urban Company,Ahmedabad,1167.0274285774558,7861.1,33802.73,46.5,584,3.75,9341.88,3094.03,12435.91,35,25,24674.07,5879.04,22881.22,0,1.0,5.8,1460,3456.77,5395.27,4,3,67.9,MEDIUM,61000.0,379.56,0.0642
GIG-100130,Urban Company,Ahmedabad,604.2258277221864,3489.76,15005.97,55.9,732,4.81,2448.2,1413.94,3862.14,110,37,11394.21,2232.5,4111.15,1,0.82,6.3,1460,1767.89,2918.01,3,1,61.7,MEDIUM,27000.0,168.0,0.1171
GIG-100131,Ola,Chennai,984.9835334878554,5491.79,23614.7,50.8,518,3.97,6779.69,972.35,7752.04,113,15,18255.23,3402.93,5268.82,1,0.86,2.0,591,2451.83,4797.85,4,2,61.0,MEDIUM,43000.0,267.56,0.0971
GIG-100132,Swiggy,Bengaluru,1105.2567293080012,7191.01,30921.34,62.1,613,4.95,4487.0,1278.78,5765.78,126,34,22541.829999999998,6895.18,12414.9,0,1.0,7.7,1460,3336.04,6315.97,4,3,77.9,LOW,74000.0,460.44,0.0249
GIG-100133,Zepto,Bengaluru,1446.034209275301,9545.53,41045.78,35.2,487,4.68,11331.72,3145.73,14477.449999999999,97,17,32927.58,5042.75,8392.33,2,0.84,0.5,165,3497.78,11481.0,4,3,71.8,MEDIUM,74000.0,460.44,0.137
GIG-100134,Swiggy,Kolkata,1180.7453170015392,6710.23,28853.99,35.9,329,4.4,4310.57,3026.49,7337.0599999999995,101,16,22023.41,4475.85,14257.04,0,1.0,1.1,326,3421.72,7394.25,6,4,66.2,MEDIUM,52000.0,323.56,0.0976
GIG-100135,Porter,Kolkata,988.0533668608047,5444.37,23410.79,47.2,419,3.79,7294.49,1928.41,9222.9,114,21,18832.4,3205.98,10256.09,1,0.86,7.2,1460,2870.04,4437.16,5,4,58.0,HIGH,28000.0,174.22,0.1749
GIG-100136,Zepto,Kolkata,1070.9382387775295,7227.56,31078.51,49.6,468,4.97,8153.28,3682.54,11835.82,131,17,27138.41,2379.1,6167.79,4,0.76,3.8,1167,2738.97,9021.66,4,3,61.3,MEDIUM,56000.0,348.44,0.1234
GIG-100137,Zepto,Ahmedabad,1249.0605221675626,7132.35,30669.1,46.2,579,3.94,7609.71,2862.29,10472.0,110,24,22453.65,5964.7,20453.36,0,1.0,7.3,1460,3474.29,7473.02,2,0,69.3,MEDIUM,55000.0,342.22,0.0857
GIG-100138,Urban Company,Kolkata,1311.5803642243784,7263.43,31232.75,42.2,446,3.76,5552.46,2243.35,7795.8099999999995,127,18,25907.14,4778.68,7704.56,2,0.98,6.9,1460,3652.37,7261.2,3,1,72.1,MEDIUM,56000.0,348.44,0.1361
GIG-100139,Ola,Ahmedabad,1517.1855996409909,9457.07,40665.4,41.3,392,3.93,6438.09,4613.86,11051.95,126,23,26319.81,10076.1,20677.49,3,0.87,4.8,1424,4076.47,9406.97,3,1,87.5,LOW,98000.0,609.78,0.0307
GIG-100140,Zepto,Ahmedabad,552.515435901132,3718.65,15990.19,38.8,518,4.68,3442.16,1276.07,4718.23,80,33,11133.009999999998,3577.08,7030.18,0,1.0,6.2,1460,1720.56,2940.43,3,1,69.2,MEDIUM,29000.0,180.44,0.0655
GIG-100141,Blinkit,Kolkata,400.0,2634.63,11328.91,47.6,612,4.66,2842.76,590.55,3433.3100000000004,104,24,9879.130000000001,1037.52,2288.96,2,0.7,7.6,1460,1066.3,2704.48,3,2,50.5,HIGH,14000.0,87.11,0.1582
GIG-100142,Porter,Bengaluru,400.0,2319.82,9975.23,40.1,393,4.93,1644.5,928.13,2572.63,89,14,7914.11,1730.04,4422.97,2,0.75,7.8,1460,960.47,2452.6,4,3,54.3,HIGH,12000.0,74.67,0.2056
GIG-100143,Zepto,Mumbai,890.8714318579255,5665.34,24360.96,57.4,662,4.58,3738.54,2495.79,6234.33,139,9,18315.98,5324.95,8552.17,2,0.93,7.3,1460,2194.01,5088.99,3,1,73.1,MEDIUM,44000.0,273.78,0.1007
GIG-100144,Uber,Ahmedabad,765.3380908976235,5125.69,22040.47,54.7,589,4.79,3852.99,2304.68,6157.67,149,35,14947.63,4526.2,10586.9,3,0.85,3.3,971,2262.09,5417.46,4,3,72.4,MEDIUM,40000.0,248.89,0.0904
GIG-100145,Urban Company,Kolkata,1343.4382151480222,7432.91,31961.51,52.8,544,4.57,10037.56,2397.53,12435.09,135,25,25499.14,5053.24,17902.72,1,0.92,1.7,500,4125.96,3269.14,2,1,70.4,MEDIUM,58000.0,360.89,0.124
GIG-100146,Porter,Pune,1194.1584238481366,6812.02,29291.69,38.0,501,4.8,7455.92,3038.56,10494.48,111,25,22580.73,5032.88,14743.14,0,1.0,4.6,1371,3161.93,4628.35,3,1,71.5,MEDIUM,53000.0,329.78,0.0882
GIG-100147,Urban Company,Kolkata,1526.21196997792,8529.78,36678.05,39.1,407,4.2,9429.52,2442.63,11872.150000000001,161,36,25228.33,7437.38,28716.63,0,1.0,5.2,1460,4619.86,5764.02,4,3,83.0,LOW,88000.0,547.56,0.0141
GIG-100148,Porter,Mumbai,926.8266689815908,5178.88,22269.18,41.9,581,4.94,3176.94,1609.8,4786.74,69,13,16688.98,4362.72,11154.7,0,1.0,2.6,797,2608.98,3025.78,3,2,67.4,MEDIUM,40000.0,248.89,0.0986
GIG-100149,Blinkit,Hyderabad,1431.9562224515373,8999.46,38697.68,35.7,493,4.91,6944.61,1832.93,8777.539999999999,155,35,28117.14,7929.69,24750.64,0,1.0,2.5,761,3524.88,4454.75,4,3,84.7,LOW,93000.0,578.67,0.0446
GIG-100150,Zomato,Mumbai,562.2167347696759,3604.64,15499.95,44.3,510,3.62,3667.06,933.84,4600.9,128,21,11770.61,3293.13,8224.88,4,0.73,7.6,1460,1655.22,2815.26,4,3,60.6,MEDIUM,28000.0,174.22,0.0607
GIG-100151,Ola,Mumbai,1178.8577727143295,7148.86,30740.1,43.0,579,4.6,3744.48,2679.19,6423.67,104,27,21895.870000000003,6678.06,14057.68,2,0.92,3.8,1149,3073.25,5744.73,3,2,74.4,MEDIUM,55000.0,342.22,0.0798
GIG-100152,Ola,Bengaluru,795.3190129533089,5069.95,21800.78,59.6,693,4.76,6126.41,2307.37,8433.779999999999,110,39,21147.51,500.0,1000.35,1,0.72,1.0,300,1960.4,6328.73,4,3,50.5,HIGH,26000.0,161.78,0.2057
GIG-100153,Ola,Ahmedabad,1475.542316718104,8822.24,37935.63,64.9,623,4.69,7999.45,3430.13,11429.58,179,17,27062.7,8504.64,21848.45,0,1.0,7.4,1460,4598.2,8850.1,6,4,81.7,LOW,91000.0,566.22,0.0278
GIG-100154,Blinkit,Bengaluru,1400.8557604429307,8599.05,36975.91,46.2,385,4.65,7466.7,3417.09,10883.79,62,32,26230.980000000003,6057.96,11517.13,1,0.73,0.7,218,4401.05,4476.99,5,4,72.2,MEDIUM,67000.0,416.89,0.0831
GIG-100155,Uber,Chennai,1134.8620147825043,6768.26,29103.52,32.7,366,4.69,5284.01,3291.7,8575.71,141,25,25694.51,2150.05,5130.15,0,1.0,2.8,816,3044.87,7733.13,5,4,66.3,MEDIUM,52000.0,323.56,0.1003
GIG-100156,Urban Company,Kolkata,400.0,2646.56,11380.21,49.3,642,4.44,1730.62,1068.51,2799.13,145,26,7292.1900000000005,3178.76,6592.73,0,1.0,2.0,595,1199.47,2137.68,3,2,74.6,MEDIUM,20000.0,124.44,0.0615
GIG-100157,Swiggy,Hyderabad,1001.643123454945,5646.21,24278.7,49.4,500,4.44,4104.81,1083.28,5188.09,123,29,16059.08,4879.84,9998.23,1,0.83,1.7,486,2582.12,4949.09,4,2,74.2,MEDIUM,44000.0,273.78,0.1162
GIG-100158,Swiggy,Mumbai,1236.3649620798165,7814.87,33603.94,24.9,329,4.44,4820.18,2250.68,7070.860000000001,120,33,20032.25,10542.89,21250.57,1,0.83,1.8,532,3493.97,4135.94,3,1,78.3,LOW,81000.0,504.0,0.0107
GIG-100159,Blinkit,Delhi NCR,1084.0049191161272,6847.61,29444.72,39.9,453,3.61,7793.69,2439.57,10233.26,57,23,26693.72,2279.36,8224.65,1,0.76,6.4,1460,3198.8,4435.98,5,3,52.2,HIGH,35000.0,217.78,0.2082
GIG-100160,Zomato,Kolkata,1077.7663988846257,7156.97,30774.97,45.7,383,4.94,4102.7,2827.16,6929.86,121,6,18271.25,8129.76,28531.69,0,1.0,6.5,1460,2922.39,6412.03,3,1,84.6,LOW,74000.0,460.44,0.0249
GIG-100161,Swiggy,Kolkata,888.3393674116255,5644.28,24270.4,28.4,350,3.9,6124.32,1910.55,8034.87,97,25,16561.75,6334.95,21741.7,1,0.93,1.0,293,2635.71,2467.64,5,3,75.6,LOW,58000.0,360.89,0.0307
GIG-100162,Uber,Kolkata,1318.4249952918165,7542.51,32432.79,54.6,679,4.63,9783.21,3265.89,13049.099999999999,165,43,29242.43,2429.95,9046.27,1,0.91,1.6,461,3369.87,9018.97,3,1,66.5,MEDIUM,58000.0,360.89,0.0817
GIG-100163,Porter,Ahmedabad,718.6284369301641,4349.36,18702.25,39.7,368,3.86,2532.18,1789.66,4321.84,100,33,12657.43,5009.54,15773.92,0,1.0,2.0,597,2246.63,3766.86,4,2,71.9,MEDIUM,34000.0,211.56,0.086
GIG-100164,Blinkit,Hyderabad,1293.6379269946742,8116.15,34899.44,50.8,473,4.72,9618.46,3520.24,13138.699999999999,91,14,26991.36,4233.62,13748.14,0,1.0,2.5,773,3378.6,8110.41,2,1,65.5,MEDIUM,63000.0,392.0,0.0627
GIG-100165,Urban Company,Ahmedabad,1222.3775165548927,7782.76,33465.87,33.5,275,4.83,6193.13,3750.75,9943.880000000001,134,9,29991.260000000002,2884.5,10419.33,0,1.0,7.1,1460,3249.6,9356.52,2,0,69.7,MEDIUM,60000.0,373.33,0.1286
GIG-100166,Zepto,Pune,1314.3640779047607,7844.85,33732.86,37.9,308,4.03,8462.51,1975.45,10437.960000000001,112,28,22365.74,9158.96,28020.53,1,0.96,8.0,1460,3978.57,7193.06,4,2,83.3,LOW,81000.0,504.0,0.0335
GIG-100167,Blinkit,Bengaluru,1719.0701241407971,9966.37,42855.39,42.1,435,4.88,8073.14,3523.32,11596.460000000001,153,30,28863.28,12568.45,49680.5,1,0.72,4.9,1460,4946.59,12241.06,4,3,89.8,LOW,103000.0,640.89,0.0371
GIG-100168,Blinkit,Chennai,922.9886535083222,5854.73,25175.34,61.7,751,4.48,6038.57,1368.24,7406.8099999999995,120,21,20656.21,3082.36,9769.24,2,0.88,3.3,981,2418.44,3304.04,2,0,63.5,MEDIUM,45000.0,280.0,0.116
GIG-100169,Urban Company,Mumbai,756.9085882958715,4314.23,18551.19,70.5,733,4.87,4389.92,1621.88,6011.8,95,23,14150.79,2291.71,3619.43,3,0.96,6.8,1460,2163.31,2882.9,4,3,58.5,HIGH,22000.0,136.89,0.2794
GIG-100170,Swiggy,Hyderabad,1317.948928365094,8623.91,37082.81,51.0,495,4.84,9067.72,4370.97,13438.689999999999,95,19,30728.64,5330.86,8827.83,2,0.96,7.1,1460,4214.52,3930.97,6,4,74.0,MEDIUM,67000.0,416.89,0.135
GIG-100171,Porter,Hyderabad,866.8005298215326,5025.86,21611.2,44.6,413,3.74,3317.28,1119.07,4436.35,68,20,17257.61,3499.05,13714.19,0,1.0,1.1,344,2405.62,3321.91,5,3,60.7,MEDIUM,39000.0,242.67,0.0704
GIG-100172,Porter,Ahmedabad,833.5847653149335,4812.83,20695.17,57.0,477,4.07,6062.27,1084.3,7146.570000000001,85,38,14817.94,4077.71,9199.51,1,0.85,2.4,740,2540.12,2677.63,3,2,65.9,MEDIUM,37000.0,230.22,0.0715
GIG-100173,Swiggy,Chennai,1066.5875135188244,6503.47,27964.92,31.8,270,3.68,5697.05,2144.2,7841.25,134,28,22697.66,3843.6,12176.64,1,0.95,5.2,1460,2821.31,7396.06,3,1,60.2,MEDIUM,50000.0,311.11,0.0992
GIG-100174,Ola,Chennai,925.2154954930202,5523.37,23750.49,19.4,252,4.05,5006.56,2398.7,7405.26,75,27,16466.08,4214.52,16346.49,1,0.89,6.1,1460,2856.91,4307.41,4,2,61.8,MEDIUM,43000.0,267.56,0.0784
GIG-100175,Porter,Pune,1616.927049141396,10093.09,43400.29,36.7,324,3.9,6795.08,4602.9,11397.98,86,27,29688.03,11941.31,46867.45,2,0.81,4.6,1377,4120.28,6758.67,3,1,82.5,LOW,104000.0,647.11,0.0438
GIG-100176,Blinkit,Ahmedabad,804.2855413063342,4651.72,20002.4,50.2,468,3.96,2402.9,2193.33,4596.23,90,23,15560.52,3335.55,11259.7,0,1.0,6.5,1460,2492.69,2999.04,3,1,60.6,MEDIUM,36000.0,224.0,0.0989
GIG-100177,Urban Company,Hyderabad,870.3314157890449,5316.41,22860.56,40.1,539,3.81,4971.1,1700.8,6671.900000000001,155,21,18084.52,4297.59,14713.32,0,1.0,7.4,1460,2413.46,5763.49,3,2,65.6,MEDIUM,41000.0,255.11,0.1008
GIG-100178,Blinkit,Delhi NCR,711.4987498399257,3959.72,17026.8,46.2,508,4.2,4900.93,899.94,5800.870000000001,146,27,11866.550000000001,3506.99,7342.57,0,1.0,5.1,1460,1727.47,3579.58,3,2,64.6,MEDIUM,31000.0,192.89,0.0904
GIG-100179,Ola,Hyderabad,1600.1909564928608,10408.61,44757.02,41.1,359,4.38,13687.99,3177.11,16865.1,166,26,33270.399999999994,5831.32,20801.17,0,1.0,6.5,1460,4143.77,10539.32,3,1,78.2,LOW,107000.0,665.78,0.0206
GIG-100180,Urban Company,Chennai,1168.5458364537399,7865.84,33823.11,36.6,479,3.98,5963.8,3959.63,9923.43,154,14,21848.48,9417.09,30752.59,1,0.78,5.1,1460,3631.71,8381.82,2,1,72.4,MEDIUM,61000.0,379.56,0.0875
GIG-100181,Urban Company,Hyderabad,1324.1679283202884,7441.91,32000.21,44.5,372,3.81,10035.75,2423.61,12459.36,156,32,27671.6,2591.38,6938.16,1,0.97,6.8,1460,3350.45,7009.41,5,4,63.1,MEDIUM,58000.0,360.89,0.0644
GIG-100182,Urban Company,Mumbai,1344.654767004552,8099.03,34825.83,51.1,534,4.85,6365.31,3318.36,9683.67,86,16,24237.67,6101.36,11968.31,0,1.0,0.6,195,4178.74,9720.33,5,4,71.6,MEDIUM,63000.0,392.0,0.1188
GIG-100183,Urban Company,Mumbai,1078.0674167636028,6764.77,29088.51,31.2,305,3.76,6671.13,3263.53,9934.66,177,33,22616.940000000002,5133.25,16152.56,0,1.0,4.5,1323,2961.53,3865.31,5,3,71.1,MEDIUM,52000.0,323.56,0.0684
GIG-100184,Uber,Ahmedabad,1277.228442134189,7381.24,31739.33,37.8,524,4.62,4014.67,2942.15,6956.82,117,7,22289.23,5115.4,9879.42,2,1.0,4.8,1416,3134.05,6949.94,6,5,74.9,MEDIUM,57000.0,354.67,0.0808
GIG-100185,Urban Company,Ahmedabad,432.2673547429132,2407.12,10350.62,39.1,324,3.91,2513.07,623.4,3136.4700000000003,117,38,8253.900000000001,1349.62,4803.14,0,1.0,7.8,1460,1276.75,1983.03,3,1,53.0,HIGH,12000.0,74.67,0.1814
GIG-100186,Blinkit,Bengaluru,1463.4325978567608,8469.78,36420.05,33.8,440,4.74,7171.92,2794.51,9966.43,35,26,25474.870000000003,9555.38,17167.29,0,1.0,1.1,303,3958.28,9530.44,4,2,86.6,LOW,87000.0,541.33,0.029
GIG-100187,Porter,Delhi NCR,1258.7280493940636,7842.94,33724.64,38.1,526,4.18,4831.79,3002.29,7834.08,141,4,27550.199999999997,4721.66,7989.08,2,0.94,3.6,1102,3740.69,3834.16,4,3,64.5,MEDIUM,61000.0,379.56,0.0804
GIG-100188,Zepto,Ahmedabad,1582.94354490902,10060.57,43260.45,37.4,450,3.85,6548.01,4593.58,11141.59,66,26,26736.07,11032.88,21188.75,1,0.92,1.3,364,3887.85,7745.86,3,2,87.1,LOW,104000.0,647.11,0.0483
GIG-100189,Uber,Bengaluru,1178.8424410366424,7101.55,30536.67,51.5,606,4.53,6281.14,3008.46,9289.6,156,26,26271.590000000004,2382.36,8534.39,0,1.0,2.2,681,3538.79,6298.46,4,2,63.2,MEDIUM,55000.0,342.22,0.1275
GIG-100190,Swiggy,Hyderabad,1208.4996441079443,7157.67,30777.98,30.4,347,3.61,9715.71,3609.02,13324.73,124,35,27137.54,2880.86,6811.84,1,0.93,4.1,1207,2938.36,4752.11,6,4,62.1,MEDIUM,55000.0,342.22,0.0813
GIG-100191,Ola,Kolkata,1125.7020817343916,7198.26,30952.52,43.3,517,3.85,7569.46,1789.49,9358.95,110,21,22569.61,6023.82,15318.48,2,0.97,7.9,1460,2810.1,8905.22,4,2,71.7,MEDIUM,56000.0,348.44,0.068
GIG-100192,Urban Company,Kolkata,835.472974944573,4849.05,20850.92,54.4,488,4.95,3067.0,1220.15,4287.15,169,5,16111.76,4125.84,10517.05,1,0.7,0.6,169,2020.98,5566.98,2,1,69.7,MEDIUM,38000.0,236.44,0.123
GIG-100193,Swiggy,Hyderabad,1133.889862093331,7671.83,32988.87,42.0,436,4.58,5749.91,3705.95,9455.86,156,22,24092.38,6405.01,10417.32,0,1.0,2.8,850,3214.98,5114.85,5,4,78.9,LOW,79000.0,491.56,0.0472
GIG-100194,Urban Company,Delhi NCR,907.9378033048134,5092.24,21896.63,30.1,398,3.67,4784.57,1650.32,6434.889999999999,101,27,15929.279999999999,3925.5,11088.95,2,0.75,1.2,340,2332.4,5484.97,5,4,56.8,HIGH,26000.0,161.78,0.1724
GIG-100195,Uber,Delhi NCR,695.9730661184554,3879.13,16680.26,32.0,386,4.56,2646.94,1523.25,4170.1900000000005,89,17,11091.78,4774.99,17854.76,0,1.0,2.5,730,1689.64,2975.46,4,3,75.9,LOW,40000.0,248.89,0.0369
GIG-100196,Zepto,Ahmedabad,1280.4698309553849,7642.63,32863.31,37.2,462,3.71,10467.5,1725.2,12192.7,110,33,31815.55,933.46,3252.68,0,1.0,6.7,1460,3760.76,5065.18,5,3,62.3,MEDIUM,59000.0,367.11,0.0974
GIG-100197,Urban Company,Mumbai,562.7359133636741,3507.82,15083.63,31.0,309,4.89,3888.82,1596.78,5485.6,91,18,12862.21,1803.36,2778.08,0,1.0,5.1,1460,1733.49,2116.32,5,3,63.0,MEDIUM,27000.0,168.0,0.0859
GIG-100198,Urban Company,Ahmedabad,1257.928861761478,7859.5,33795.85,59.3,717,4.66,5584.92,3223.73,8808.65,165,27,22608.62,8391.9,28261.37,0,1.0,5.6,1460,3450.81,5244.59,5,4,80.2,LOW,81000.0,504.0,0.0394
GIG-100199,Urban Company,Hyderabad,1372.7721513668662,8380.69,36036.97,45.7,456,3.96,4525.18,3261.71,7786.89,150,12,24241.36,8484.09,16430.44,0,1.0,3.1,927,3309.68,4191.81,6,5,81.0,LOW,86000.0,535.11,0.0326
GIG-100200,Ola,Bengaluru,1428.2704381287292,8610.43,37024.85,32.7,441,4.0,8334.07,3547.97,11882.039999999999,151,28,33173.77,3145.86,10038.13,0,1.0,4.3,1318,3591.56,8994.96,3,1,66.5,MEDIUM,67000.0,416.89,0.0818
GIG-100201,Uber,Delhi NCR,1515.3571170620658,8366.46,35975.78,57.5,664,4.52,8321.76,2425.43,10747.19,126,31,24549.08,6144.91,21991.38,1,0.92,2.1,603,4520.34,5925.43,3,2,73.4,MEDIUM,65000.0,404.44,0.06
GIG-100202,Urban Company,Chennai,1196.8530404059106,7423.35,31920.4,35.6,287,4.38,7114.81,1494.02,8608.83,97,11,24161.03,5059.04,15267.36,0,1.0,5.8,1460,3687.41,9305.64,2,1,70.2,MEDIUM,57000.0,354.67,0.0677
GIG-100203,Porter,Chennai,1088.970686451942,7226.09,31072.19,48.2,539,4.72,5760.42,2002.9,7763.32,96,21,21766.809999999998,7155.86,22937.96,0,1.0,1.8,554,3480.85,6728.46,4,2,85.2,LOW,75000.0,466.67,0.038
GIG-100204,Urban Company,Ahmedabad,1346.0086295082926,8486.48,36491.86,46.0,569,3.99,7612.45,3261.22,10873.67,152,50,31399.97,2945.65,5343.04,0,1.0,6.2,1460,3431.4,3836.68,4,3,63.4,MEDIUM,66000.0,410.67,0.0646
GIG-100205,Zomato,Kolkata,1513.1718072905364,9577.03,41181.23,64.2,603,4.29,10619.08,2478.49,13097.57,130,37,30679.6,7828.49,29316.43,0,1.0,1.3,407,4624.33,4460.58,4,2,78.6,LOW,99000.0,616.0,0.0176
GIG-100206,Urban Company,Mumbai,1857.4025808693248,10266.26,44144.92,29.8,401,4.66,11496.29,2936.0,14432.29,144,2,37339.78,4480.33,15191.16,0,1.0,5.8,1460,4926.98,4916.7,6,5,71.0,MEDIUM,79000.0,491.56,0.0696
