schema,table,ordinal,column,type,nullable,default,primary_key,unique,references,definition
iam,principal_scopes,4,principal_id,uuid,no,,no,no,,principal_id uuid NOT NULL
iam,principal_scopes,5,data_scope_id,uuid,no,,no,no,iam.data_scopes(id),data_scope_id uuid NOT NULL REFERENCES iam.data_scopes(id) ON DELETE CASCADE
iam,principal_scopes,6,valid_from,timestamptz,no,now(),no,no,,valid_from timestamptz NOT NULL DEFAULT now()
iam,principal_scopes,7,valid_to,timestamptz,yes,,no,no,,valid_to timestamptz
iam,principal_scopes,8,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
iam,principal_scopes,9,"UNIQUE(principal_kind,principal_id,data_scope_id,valid_from)",,yes,,no,yes,,"UNIQUE(principal_kind,principal_id,data_scope_id,valid_from)"
iam,delegations,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
iam,delegations,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
iam,delegations,3,delegator_user_id,uuid,no,,no,no,iam.users(id),delegator_user_id uuid NOT NULL REFERENCES iam.users(id)
iam,delegations,4,delegate_user_id,uuid,no,,no,no,iam.users(id),delegate_user_id uuid NOT NULL REFERENCES iam.users(id)
iam,delegations,5,scope,jsonb,no,,no,no,,scope jsonb NOT NULL
iam,delegations,6,reason,text,no,,no,no,,reason text NOT NULL
iam,delegations,7,valid_from,timestamptz,no,,no,no,,valid_from timestamptz NOT NULL
iam,delegations,8,valid_to,timestamptz,no,,no,no,,valid_to timestamptz NOT NULL
iam,delegations,9,revoked_at,timestamptz,yes,,no,no,,revoked_at timestamptz
iam,delegations,10,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
iam,delegations,11,CHECK(delegator_user_id<>delegate_user_id),,yes,,no,no,,CHECK(delegator_user_id<>delegate_user_id)
iam,delegations,12,CHECK(valid_to>valid_from),,yes,,no,no,,CHECK(valid_to>valid_from)
iam,break_glass_sessions,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
iam,break_glass_sessions,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
iam,break_glass_sessions,3,user_id,uuid,no,,no,no,iam.users(id),user_id uuid NOT NULL REFERENCES iam.users(id)
iam,break_glass_sessions,4,facility_id,uuid,yes,,no,no,core.facilities(id),facility_id uuid REFERENCES core.facilities(id)
iam,break_glass_sessions,5,reason_code,text,no,,no,no,,reason_code text NOT NULL
iam,break_glass_sessions,6,reason_text,text,no,,no,no,,reason_text text NOT NULL
iam,break_glass_sessions,7,requested_scope,jsonb,no,,no,no,,requested_scope jsonb NOT NULL
iam,break_glass_sessions,8,approved_by,uuid,yes,,no,no,iam.users(id),approved_by uuid REFERENCES iam.users(id)
iam,break_glass_sessions,9,started_at,timestamptz,no,now(),no,no,,started_at timestamptz NOT NULL DEFAULT now()
iam,break_glass_sessions,10,expires_at,timestamptz,no,,no,no,,expires_at timestamptz NOT NULL
iam,break_glass_sessions,11,ended_at,timestamptz,yes,,no,no,,ended_at timestamptz
iam,break_glass_sessions,12,review_status,core.approval_status,no,'pending',no,no,,review_status core.approval_status NOT NULL DEFAULT 'pending'
iam,break_glass_sessions,13,reviewed_by,uuid,yes,,no,no,iam.users(id),reviewed_by uuid REFERENCES iam.users(id)
iam,break_glass_sessions,14,reviewed_at,timestamptz,yes,,no,no,,reviewed_at timestamptz
iam,break_glass_sessions,15,review_notes,text,yes,,no,no,,review_notes text
iam,break_glass_sessions,16,CHECK(expires_at>started_at),,yes,,no,no,,CHECK(expires_at>started_at)
iam,sessions,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
iam,sessions,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
iam,sessions,3,user_id,uuid,yes,,no,no,iam.users(id),user_id uuid REFERENCES iam.users(id) ON DELETE CASCADE
iam,sessions,4,service_account_id,uuid,yes,,no,no,iam.service_accounts(id),service_account_id uuid REFERENCES iam.service_accounts(id) ON DELETE CASCADE
iam,sessions,5,oauth_client_id,uuid,yes,,no,no,iam.oauth_clients(id),oauth_client_id uuid REFERENCES iam.oauth_clients(id) ON DELETE CASCADE
iam,sessions,6,token_jti_hash,core.sha256_hex,yes,,no,no,,token_jti_hash core.sha256_hex
iam,sessions,7,auth_strength,text,yes,,no,no,,auth_strength text
iam,sessions,8,ip_address,inet,yes,,no,no,,ip_address inet
iam,sessions,9,user_agent,text,yes,,no,no,,user_agent text
iam,sessions,10,started_at,timestamptz,no,now(),no,no,,started_at timestamptz NOT NULL DEFAULT now()
iam,sessions,11,last_seen_at,timestamptz,no,now(),no,no,,last_seen_at timestamptz NOT NULL DEFAULT now()
iam,sessions,12,expires_at,timestamptz,no,,no,no,,expires_at timestamptz NOT NULL
iam,sessions,13,revoked_at,timestamptz,yes,,no,no,,revoked_at timestamptz
iam,sessions,14,revoke_reason,text,yes,,no,no,,revoke_reason text
iam,sessions,15,"CHECK(num_nonnulls(user_id,service_account_id)=1)",,yes,,no,no,,"CHECK(num_nonnulls(user_id,service_account_id)=1)"
iam,auth_events,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
iam,auth_events,2,tenant_id,uuid,yes,,no,no,core.tenants(id),tenant_id uuid REFERENCES core.tenants(id) ON DELETE SET NULL
iam,auth_events,3,user_id,uuid,yes,,no,no,iam.users(id),user_id uuid REFERENCES iam.users(id) ON DELETE SET NULL
iam,auth_events,4,service_account_id,uuid,yes,,no,no,iam.service_accounts(id),service_account_id uuid REFERENCES iam.service_accounts(id) ON DELETE SET NULL
iam,auth_events,5,event_type,text,no,,no,no,,event_type text NOT NULL
iam,auth_events,6,outcome,text,no,,no,no,,outcome text NOT NULL
iam,auth_events,7,ip_address,inet,yes,,no,no,,ip_address inet
iam,auth_events,8,user_agent,text,yes,,no,no,,user_agent text
iam,auth_events,9,details,jsonb,no,'{}',no,no,,details jsonb NOT NULL DEFAULT '{}'
iam,auth_events,10,occurred_at,timestamptz,no,now(),no,no,,occurred_at timestamptz NOT NULL DEFAULT now()
terminology,code_systems,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
terminology,code_systems,2,uri,text,no,,no,no,,uri text NOT NULL
terminology,code_systems,3,version,text,no,'',no,no,,version text NOT NULL DEFAULT ''
terminology,code_systems,4,name,text,yes,,no,no,,name text
terminology,code_systems,5,title,text,yes,,no,no,,title text
terminology,code_systems,6,publisher,text,yes,,no,no,,publisher text
terminology,code_systems,7,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
terminology,code_systems,8,content_mode,text,yes,,no,no,,content_mode text
terminology,code_systems,9,license_text,text,yes,,no,no,,license_text text
terminology,code_systems,10,imported_at,timestamptz,yes,,no,no,,imported_at timestamptz
terminology,code_systems,11,metadata,jsonb,no,'{}',no,no,,metadata jsonb NOT NULL DEFAULT '{}'
terminology,code_systems,12,"UNIQUE(uri,version)",,yes,,no,yes,,"UNIQUE(uri,version)"
terminology,concepts,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
terminology,concepts,2,code_system_id,uuid,no,,no,no,terminology.code_systems(id),code_system_id uuid NOT NULL REFERENCES terminology.code_systems(id) ON DELETE CASCADE
terminology,concepts,3,code,text,no,,no,no,,code text NOT NULL
terminology,concepts,4,display,text,yes,,no,no,,display text
terminology,concepts,5,definition,text,yes,,no,no,,definition text
terminology,concepts,6,parent_concept_id,uuid,yes,,no,no,terminology.concepts(id),parent_concept_id uuid REFERENCES terminology.concepts(id)
terminology,concepts,7,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
terminology,concepts,8,properties,jsonb,no,'{}',no,no,,properties jsonb NOT NULL DEFAULT '{}'
terminology,concepts,9,"UNIQUE(code_system_id,code)",,yes,,no,yes,,"UNIQUE(code_system_id,code)"
terminology,value_sets,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
terminology,value_sets,2,uri,text,no,,no,no,,uri text NOT NULL
terminology,value_sets,3,version,text,no,'',no,no,,version text NOT NULL DEFAULT ''
terminology,value_sets,4,name,text,yes,,no,no,,name text
terminology,value_sets,5,title,text,yes,,no,no,,title text
terminology,value_sets,6,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
terminology,value_sets,7,compose_definition,jsonb,no,'{}',no,no,,compose_definition jsonb NOT NULL DEFAULT '{}'
terminology,value_sets,8,expansion_timestamp,timestamptz,yes,,no,no,,expansion_timestamp timestamptz
terminology,value_sets,9,"UNIQUE(uri,version)",,yes,,no,yes,,"UNIQUE(uri,version)"
terminology,value_set_members,1,value_set_id,uuid,no,,no,no,terminology.value_sets(id),value_set_id uuid NOT NULL REFERENCES terminology.value_sets(id) ON DELETE CASCADE
terminology,value_set_members,2,concept_id,uuid,no,,no,no,terminology.concepts(id),concept_id uuid NOT NULL REFERENCES terminology.concepts(id) ON DELETE CASCADE
terminology,value_set_members,3,included,boolean,no,true,no,no,,included boolean NOT NULL DEFAULT true
terminology,concept_maps,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
terminology,concept_maps,2,uri,text,no,,no,no,,uri text NOT NULL
terminology,concept_maps,3,version,text,no,'',no,no,,version text NOT NULL DEFAULT ''
terminology,concept_maps,4,name,text,yes,,no,no,,name text
terminology,concept_maps,5,source_system_uri,text,yes,,no,no,,source_system_uri text
terminology,concept_maps,6,target_system_uri,text,yes,,no,no,,target_system_uri text
terminology,concept_maps,7,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
terminology,concept_maps,8,metadata,jsonb,no,'{}',no,no,,metadata jsonb NOT NULL DEFAULT '{}'
terminology,concept_maps,9,"UNIQUE(uri,version)",,yes,,no,yes,,"UNIQUE(uri,version)"
terminology,concept_map_items,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
terminology,concept_map_items,2,concept_map_id,uuid,no,,no,no,terminology.concept_maps(id),concept_map_id uuid NOT NULL REFERENCES terminology.concept_maps(id) ON DELETE CASCADE
terminology,concept_map_items,3,source_code,text,no,,no,no,,source_code text NOT NULL
terminology,concept_map_items,4,target_code,text,no,,no,no,,target_code text NOT NULL
terminology,concept_map_items,5,equivalence,text,no,,no,no,,equivalence text NOT NULL
terminology,concept_map_items,6,comment,text,yes,,no,no,,comment text
terminology,concept_map_items,7,depends_on,jsonb,no,'[]',no,no,,depends_on jsonb NOT NULL DEFAULT '[]'
terminology,concept_map_items,8,product,jsonb,no,'[]',no,no,,product jsonb NOT NULL DEFAULT '[]'
terminology,local_codes,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
terminology,local_codes,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
terminology,local_codes,3,code_set,citext,no,,no,no,,code_set citext NOT NULL
terminology,local_codes,4,code,citext,no,,no,no,,code citext NOT NULL
terminology,local_codes,5,display,text,no,,no,no,,display text NOT NULL
terminology,local_codes,6,definition,text,yes,,no,no,,definition text
terminology,local_codes,7,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
terminology,local_codes,8,metadata,jsonb,no,'{}',no,no,,metadata jsonb NOT NULL DEFAULT '{}'
terminology,local_codes,9,"UNIQUE(tenant_id,code_set,code)",,yes,,no,yes,,"UNIQUE(tenant_id,code_set,code)"
terminology,local_code_mappings,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
terminology,local_code_mappings,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
terminology,local_code_mappings,3,local_code_id,uuid,no,,no,no,terminology.local_codes(id),local_code_id uuid NOT NULL REFERENCES terminology.local_codes(id) ON DELETE CASCADE
terminology,local_code_mappings,4,target_system_uri,text,no,,no,no,,target_system_uri text NOT NULL
terminology,local_code_mappings,5,target_code,text,no,,no,no,,target_code text NOT NULL
terminology,local_code_mappings,6,equivalence,text,no,,no,no,,equivalence text NOT NULL
terminology,local_code_mappings,7,confidence,core.probability,yes,,no,no,,confidence core.probability
terminology,local_code_mappings,8,reviewed_by,uuid,yes,,no,no,iam.users(id),reviewed_by uuid REFERENCES iam.users(id)
terminology,local_code_mappings,9,reviewed_at,timestamptz,yes,,no,no,,reviewed_at timestamptz
terminology,local_code_mappings,10,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
workforce,practitioners,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
workforce,practitioners,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
workforce,practitioners,3,user_id,uuid,yes,,no,no,iam.users(id),user_id uuid REFERENCES iam.users(id) ON DELETE SET NULL
workforce,practitioners,4,display_name,text,no,,no,no,,display_name text NOT NULL
workforce,practitioners,5,legal_name_encrypted,bytea,yes,,no,no,,legal_name_encrypted bytea
workforce,practitioners,6,birth_date_encrypted,bytea,yes,,no,no,,birth_date_encrypted bytea
workforce,practitioners,7,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
workforce,practitioners,8,practitioner_type,text,no,,no,no,,practitioner_type text NOT NULL
workforce,practitioners,9,home_facility_id,uuid,yes,,no,no,core.facilities(id),home_facility_id uuid REFERENCES core.facilities(id)
workforce,practitioners,10,source_kind,core.source_kind,no,'ehr',no,no,,source_kind core.source_kind NOT NULL DEFAULT 'ehr'
workforce,practitioners,11,external_last_updated_at,timestamptz,yes,,no,no,,external_last_updated_at timestamptz
workforce,practitioners,12,attributes,jsonb,no,'{}',no,no,,attributes jsonb NOT NULL DEFAULT '{}'
workforce,practitioners,13,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
workforce,practitioners,14,updated_at,timestamptz,no,now(),no,no,,updated_at timestamptz NOT NULL DEFAULT now()
workforce,practitioners,15,row_version,bigint,no,1,no,no,,row_version bigint NOT NULL DEFAULT 1
workforce,practitioners,16,"UNIQUE(tenant_id,id)",,yes,,no,yes,,"UNIQUE(tenant_id,id)"
workforce,practitioner_identifiers,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
workforce,practitioner_identifiers,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
workforce,practitioner_identifiers,3,practitioner_id,uuid,no,,no,no,workforce.practitioners(id),practitioner_id uuid NOT NULL REFERENCES workforce.practitioners(id) ON DELETE CASCADE
workforce,practitioner_identifiers,4,system_uri,text,no,,no,no,,system_uri text NOT NULL
workforce,practitioner_identifiers,5,identifier_value_encrypted,bytea,yes,,no,no,,identifier_value_encrypted bytea
workforce,practitioner_identifiers,6,identifier_value_hash,core.sha256_hex,no,,no,no,,identifier_value_hash core.sha256_hex NOT NULL
workforce,practitioner_identifiers,7,identifier_type,text,yes,,no,no,,identifier_type text
workforce,practitioner_identifiers,8,use_code,text,yes,,no,no,,use_code text
workforce,practitioner_identifiers,9,valid_from,timestamptz,yes,,no,no,,valid_from timestamptz
workforce,practitioner_identifiers,10,valid_to,timestamptz,yes,,no,no,,valid_to timestamptz
workforce,practitioner_identifiers,11,"UNIQUE(tenant_id,system_uri,identifier_value_hash)",,yes,,no,yes,,"UNIQUE(tenant_id,system_uri,identifier_value_hash)"
workforce,employments,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
workforce,employments,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
workforce,employments,3,practitioner_id,uuid,no,,no,no,workforce.practitioners(id),practitioner_id uuid NOT NULL REFERENCES workforce.practitioners(id) ON DELETE CASCADE
workforce,employments,4,organization_id,uuid,no,,no,no,core.organizations(id),organization_id uuid NOT NULL REFERENCES core.organizations(id)
workforce,employments,5,facility_id,uuid,yes,,no,no,core.facilities(id),facility_id uuid REFERENCES core.facilities(id)
workforce,employments,6,employment_type,text,no,,no,no,,employment_type text NOT NULL
workforce,employments,7,employee_number_hash,core.sha256_hex,yes,,no,no,,employee_number_hash core.sha256_hex
workforce,employments,8,fte,"numeric(5,4)",yes,,no,no,,"fte numeric(5,4) CHECK(fte BETWEEN 0 AND 2)"
workforce,employments,9,union_code,text,yes,,no,no,,union_code text
workforce,employments,10,hire_date,date,yes,,no,no,,hire_date date
workforce,employments,11,termination_date,date,yes,,no,no,,termination_date date
workforce,employments,12,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
workforce,employments,13,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
workforce,employments,14,CHECK(termination_date,IS,yes,,no,no,,CHECK(termination_date IS NULL OR hire_date IS NULL OR termination_date>=hire_date)
workforce,role_definitions,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
workforce,role_definitions,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
workforce,role_definitions,3,code,citext,no,,no,no,,code citext NOT NULL
workforce,role_definitions,4,name,text,no,,no,no,,name text NOT NULL
workforce,role_definitions,5,role_family,text,no,,no,no,,role_family text NOT NULL
workforce,role_definitions,6,description,text,yes,,no,no,,description text
workforce,role_definitions,7,minimum_experience_months,integer,yes,,no,no,,minimum_experience_months integer CHECK(minimum_experience_months>=0)
workforce,role_definitions,8,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
workforce,role_definitions,9,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
